cell #, vertex #, lat, lon
010, 24, 30.312500, -116.066482
010, 25, 30.308333, -116.067244
010, 26, 30.308333, -116.063508
010, 27, 30.304167, -116.060536
010, 28, 30.304167, -116.056801
010, 29, 30.300000, -116.053830
010, 30, 30.300000, -116.050095
010, 31, 30.300000, -116.046359
010, 32, 30.295833, -116.039652
010, 33, 30.295833, -116.035917
010, 34, 30.295833, -116.032183
010, 35, 30.295833, -116.028448
010, 36, 30.295833, -116.024713
010, 37, 30.366667, -115.983333
011, 01, 30.354167, -116.016662
011, 02, 30.358333, -116.016664
011, 03, 30.362500, -116.016665
011, 04, 30.366667, -116.016667
011, 05, 30.370833, -116.016665
011, 06, 30.375000, -116.016664
011, 07, 30.379167, -116.016662
011, 08, 30.383333, -116.016661
011, 09, 30.387500, -116.016662
011, 10, 30.391667, -116.016664
011, 11, 30.395833, -116.016665
011, 12, 30.400000, -116.016667
011, 13, 30.404167, -116.016665
011, 14, 30.408333, -116.016664
011, 15, 30.412500, -116.016662
011, 16, 30.416667, -116.016661
011, 17, 30.400000, -116.080346
011, 18, 30.395833, -116.081110
011, 19, 30.391667, -116.081873
011, 20, 30.391667, -116.078134
011, 21, 30.387500, -116.078897
011, 22, 30.383333, -116.079662
011, 23, 30.379167, -116.080426
011, 24, 30.375000, -116.081191
011, 25, 30.370833, -116.081955
011, 26, 30.370833, -116.078218
011, 27, 30.366667, -116.078982
011, 28, 30.362500, -116.079745
011, 29, 30.358333, -116.080507
011, 30, 30.354167, -116.081269
011, 31, 30.354167, -116.016662
012, 01, 30.416667, -116.016661
012, 02, 30.420833, -116.016662
012, 03, 30.425000, -116.016664
012, 04, 30.429167, -116.016665
012, 05, 30.433333, -116.016667
012, 06, 30.437500, -116.016665
012, 07, 30.441667, -116.016664
012, 08, 30.445833, -116.016662
012, 09, 30.450000, -116.016661
012, 10, 30.450000, -116.020829
012, 11, 30.450000, -116.024997
012, 12, 30.450000, -116.029165
012, 13, 30.450000, -116.033333
012, 14, 30.450000, -116.037499
012, 15, 30.437500, -116.114600
012, 16, 30.433333, -116.111625
012, 17, 30.429167, -116.112388
012, 18, 30.425000, -116.109411
012, 19, 30.420833, -116.110175
012, 20, 30.420833, -116.106435
012, 21, 30.416667, -116.107200
012, 22, 30.416667, -116.103462
012, 23, 30.412500, -116.104226
012, 24, 30.412500, -116.100487
012, 25, 30.408333, -116.097511
012, 26, 30.404167, -116.094536
012, 27, 30.404167, -116.090797
012, 28, 30.400000, -116.087823
012, 29, 30.400000, -116.084085
012, 30, 30.400000, -116.080346
012, 31, 30.416667, -116.016661
013, 01, 30.450000, -116.037499
013, 02, 30.450000, -116.041664
013, 03, 30.450000, -116.045829
