cell #, vertex #, lat, lon
033, 16, 37.366667, -122.543714
033, 17, 37.346083, -122.533333
033, 18, 37.333333, -122.527789
033, 19, 37.300000, -122.527740
033, 20, 37.266667, -122.527690
033, 21, 37.233333, -122.527641
033, 22, 37.200000, -122.527592
033, 23, 37.216667, -122.416667
034, 01, 37.483333, -122.516667
034, 02, 37.516667, -122.516667
034, 03, 37.550000, -122.516667
034, 04, 37.583333, -122.516667
034, 05, 37.616667, -122.516667
034, 06, 37.616667, -122.483333
034, 07, 37.650000, -122.483333
034, 08, 37.683333, -122.483333
034, 09, 37.683333, -122.516667
034, 10, 37.716667, -122.516667
034, 11, 37.700000, -122.628339
034, 12, 37.666667, -122.628289
034, 13, 37.633333, -122.628213
034, 14, 37.600000, -122.628188
034, 15, 37.566667, -122.628138
034, 16, 37.533333, -122.628088
034, 17, 37.500000, -122.628038
034, 18, 37.466667, -122.627988
034, 19, 37.433333, -122.610463
034, 20, 37.423388, -122.600000
034, 21, 37.483333, -122.516667
035, 01, 37.716667, -122.516667
035, 02, 37.750000, -122.516667
035, 03, 37.783333, -122.516667
035, 04, 37.816667, -122.516667
035, 05, 37.816667, -122.550000
035, 06, 37.850000, -122.550000
035, 07, 37.850000, -122.583333
035, 08, 37.883333, -122.583333
035, 09, 37.883333, -122.616667
035, 10, 37.883333, -122.650000
035, 11, 37.883333, -122.683333
035, 12, 37.883333, -122.716667
035, 13, 37.916667, -122.716667
035, 14, 37.855681, -122.833333
035, 15, 37.833333, -122.810962
035, 16, 37.823013, -122.800000
035, 17, 37.802674, -122.766667
035, 18, 37.800000, -122.756954
035, 19, 37.794389, -122.733333
035, 20, 37.794389, -122.700000
035, 21, 37.789098, -122.666667
035, 22, 37.766667, -122.644211
035, 23, 37.744849, -122.633333
035, 24, 37.733333, -122.628390
035, 25, 37.700000, -122.628339
035, 26, 37.716667, -122.516667
036, 01, 37.916667, -122.716667
036, 02, 37.916667, -122.750000
036, 03, 37.950000, -122.750000
036, 04, 37.950000, -122.783333
036, 05, 37.983333, -122.783333
036, 06, 37.983333, -122.816667
036, 07, 38.016667, -122.816667
036, 08, 38.016667, -122.850000
036, 09, 38.016667, -122.883333
036, 10, 38.016667, -122.916667
036, 11, 38.050000, -122.916667
036, 12, 38.050000, -122.950000
036, 13, 38.016667, -122.950000
036, 14, 38.016667, -122.983333
036, 15, 37.983333, -122.983333
036, 16, 37.983333, -123.016667
036, 17, 37.900000, -123.057026
036, 18, 37.894387, -123.033333
036, 19, 37.894387, -123.000000
036, 20, 37.894387, -122.966667
036, 21, 37.900000, -122.942974
036, 22, 37.902646, -122.933333
036, 23, 37.922264, -122.900000
036, 24, 37.900000, -122.877712
036, 25, 37.888973, -122.866667
036, 26, 37.866667, -122.844337
036, 27, 37.855681, -122.833333
036, 28, 37.916667, -122.716667
037, 01, 37.983333, -123.016667
037, 02, 38.016667, -123.016667
037, 03, 38.050000, -123.016667
037, 04, 38.050000, -122.983333
037, 05, 38.083333, -122.983333
037, 06, 38.116667, -122.983333
037, 07, 38.116667, -122.950000
037, 08, 38.150000, -122.950000
037, 09, 38.183333, -122.950000
037, 10, 38.166667, -123.095721
037, 11, 38.133333, -123.095643
037, 12, 38.122987, -123.100000
037, 13, 38.100000, -123.111236
037, 14, 38.066667, -123.128874
037, 15, 38.033333, -123.128848
037, 16, 38.000000, -123.128797
037, 17, 37.966667, -123.128745
037, 18, 37.933333, -123.111088
037, 19, 37.922919, -123.100000
037, 20, 37.902646, -123.066667
037, 21, 37.900000, -123.057026
037, 22, 37.983333, -123.016667
038, 01, 38.183333, -122.950000
038, 02, 38.183333, -122.983333
038, 03, 38.216667, -122.983333
038, 04, 38.250000, -122.983333
038, 05, 38.283333, -122.983333
038, 06, 38.283333, -123.016667
038, 07, 38.316667, -123.016667
038, 08, 38.316667, -123.050000
038, 09, 38.316667, -123.083333
038, 10, 38.350000, -123.083333
038, 11, 38.383333, -123.083333
038, 12, 38.416667, -123.083333
038, 13, 38.366667, -123.211643
038, 14, 38.342888, -123.200000
038, 15, 38.333333, -123.195980
038, 16, 38.300000, -123.195928
038, 17, 38.266667, -123.178181
038, 18, 38.255940, -123.166667
038, 19, 38.235887, -123.133333
038, 20, 38.233333, -123.125865
038, 21, 38.210002, -123.100000
038, 22, 38.200000, -123.095772
038, 23, 38.166667, -123.095721
038, 24, 38.183333, -122.950000
039, 01, 38.416667, -123.083333
039, 02, 38.416667, -123.116667
039, 03, 38.450000, -123.116667
039, 04, 38.450000, -123.150000
039, 05, 38.483333, -123.150000
039, 06, 38.483333, -123.183333
039, 07, 38.483333, -123.216667
039, 08, 38.516667, -123.216667
039, 09, 38.516667, -123.250000
039, 10, 38.516667, -123.283333
039, 11, 38.550000, -123.283333
039, 12, 38.550000, -123.316667
039, 13, 38.550000, -123.350000
039, 14, 38.583333, -123.350000
039, 15, 38.542202, -123.466667
039, 16, 38.533333, -123.462961
039, 17, 38.500000, -123.445150
039, 18, 38.489055, -123.433333
039, 19, 38.469155, -123.400000
039, 20, 38.466667, -123.392799
039, 21, 38.455752, -123.366667
039, 22, 38.435831, -123.333333
039, 23, 38.433333, -123.326095
039, 24, 38.422450, -123.300000
039, 25, 38.402507, -123.266667
039, 26, 38.400000, -123.259390
039, 27, 38.388333, -123.233333
039, 28, 38.366667, -123.211643
039, 29, 38.416667, -123.083333
040, 01, 38.583333, -123.350000
040, 02, 38.616667, -123.350000
040, 03, 38.616667, -123.383333
040, 04, 38.650000, -123.383333
040, 05, 38.650000, -123.416667
040, 06, 38.683333, -123.416667
040, 07, 38.683333, -123.450000
040, 08, 38.716667, -123.450000
040, 09, 38.716667, -123.483333
040, 10, 38.750000, -123.483333
040, 11, 38.750000, -123.516667
040, 12, 38.750000, -123.550000
040, 13, 38.783333, -123.550000
040, 14, 38.721231, -123.666667
040, 15, 38.700000, -123.645413
040, 16, 38.688867, -123.633333
040, 17, 38.669100, -123.600000
040, 18, 38.666667, -123.593024
040, 19, 38.654652, -123.566667
040, 20, 38.633333, -123.545325
040, 21, 38.621362, -123.533333
040, 22, 38.600000, -123.511948
040, 23, 38.588073, -123.500000
040, 24, 38.566667, -123.478571
040, 25, 38.542202, -123.466667
040, 26, 38.583333, -123.350000
041, 01, 38.783333, -123.550000
041, 02, 38.783333, -123.583333
041, 03, 38.816667, -123.583333
041, 04, 38.816667, -123.616667
041, 05, 38.850000, -123.616667
041, 06, 38.850000, -123.650000
041, 07, 38.883333, -123.650000
041, 08, 38.883333, -123.683333
041, 09, 38.883333, -123.716667
041, 10, 38.916667, -123.716667
041, 11, 38.950000, -123.716667
041, 12, 38.983333, -123.716667
041, 13, 38.966667, -123.830319
041, 14, 38.933333, -123.830265
041, 15, 38.900000, -123.830212
041, 16, 38.866667, -123.830158
041, 17, 38.833333, -123.812256
041, 18, 38.822075, -123.800000
041, 19, 38.802396, -123.766667
041, 20, 38.800000, -123.759839
041, 21, 38.787809, -123.733333
041, 22, 38.766667, -123.712168
041, 23, 38.754520, -123.700000
041, 24, 38.733333, -123.678790
041, 25, 38.721231, -123.666667
041, 26, 38.783333, -123.550000
042, 01, 38.983333, -123.716667
042, 02, 39.016667, -123.716667
042, 03, 39.016667, -123.683333
042, 04, 39.050000, -123.683333
042, 05, 39.083333, -123.683333
042, 06, 39.083333, -123.716667
042, 07, 39.116667, -123.716667
042, 08, 39.150000, -123.716667
042, 09, 39.150000, -123.750000
042, 10, 39.183333, -123.750000
042, 11, 39.183333, -123.783333
042, 12, 39.216667, -123.783333
042, 13, 39.200000, -123.897364
042, 14, 39.166667, -123.897310
042, 15, 39.133333, -123.879325
042, 16, 39.120697, -123.866667
042, 17, 39.100000, -123.845946
042, 18, 39.073626, -123.833333
042, 19, 39.066667, -123.830481
042, 20, 39.033333, -123.830400
042, 21, 39.000000, -123.830373
042, 22, 38.966667, -123.830319
042, 23, 38.983333, -123.716667
043, 01, 39.216667, -123.783333
043, 02, 39.250000, -123.783333
043, 03, 39.283333, -123.783333
043, 04, 39.316667, -123.783333
043, 05, 39.316667, -123.816667
043, 06, 39.350000, -123.816667
043, 07, 39.383333, -123.816667
043, 08, 39.416667, -123.816667
043, 09, 39.450000, -123.816667
043, 10, 39.483333, -123.816667
043, 11, 39.533333, -123.913135
043, 12, 39.500000, -123.931164
043, 13, 39.466667, -123.931136
043, 14, 39.433333, -123.931081
043, 15, 39.400000, -123.931026
043, 16, 39.366667, -123.930971
043, 17, 39.333333, -123.930916
043, 18, 39.300000, -123.930861
043, 19, 39.266667, -123.912839
043, 20, 39.239669, -123.900000
043, 21, 39.233333, -123.897419
043, 22, 39.200000, -123.897364
043, 23, 39.216667, -123.783333
044, 01, 39.483333, -123.816667
044, 02, 39.483333, -123.783333
044, 03, 39.516667, -123.783333
044, 04, 39.550000, -123.783333
044, 05, 39.583333, -123.783333
044, 06, 39.616667, -123.783333
044, 07, 39.650000, -123.783333
044, 08, 39.683333, -123.783333
044, 09, 39.683333, -123.816667
044, 10, 39.716667, -123.816667
044, 11, 39.750000, -123.816667
044, 12, 39.750000, -123.850000
044, 13, 39.783333, -123.850000
044, 14, 39.766667, -123.964970
044, 15, 39.733333, -123.964914
044, 16, 39.700000, -123.946769
044, 17, 39.671320, -123.933333
044, 18, 39.666667, -123.931469
044, 19, 39.633333, -123.913343
044, 20, 39.604919, -123.900000
044, 21, 39.600000, -123.898024
044, 22, 39.566667, -123.897969
044, 23, 39.561573, -123.900000
044, 24, 39.533333, -123.913135
044, 25, 39.483333, -123.816667
045, 01, 39.783333, -123.850000
045, 02, 39.816667, -123.850000
045, 03, 39.850000, -123.850000
045, 04, 39.850000, -123.883333
045, 05, 39.850000, -123.916667
045, 06, 39.883333, -123.916667
045, 07, 39.916667, -123.916667
045, 08, 39.916667, -123.950000
045, 09, 39.950000, -123.950000
045, 10, 39.950000, -123.983333
045, 11, 39.983333, -123.983333
045, 12, 39.983333, -124.016667
045, 13, 40.016667, -124.016667
045, 14, 40.016667, -124.050000
045, 15, 39.933333, -124.127698
045, 16, 39.919595, -124.100000
045, 17, 39.900000, -124.080382
045, 18, 39.886309, -124.066667
045, 19, 39.866667, -124.047002
045, 20, 39.837315, -124.033333
045, 21, 39.833333, -124.031749
045, 22, 39.800000, -124.013575
045, 23, 39.787833, -124.000000
045, 24, 39.768175, -123.966667
045, 25, 39.766667, -123.964970
045, 26, 39.783333, -123.850000
046, 01, 40.016667, -124.050000
046, 02, 40.016667, -124.083333
046, 03, 40.050000, -124.083333
046, 04, 40.083333, -124.083333
046, 05, 40.083333, -124.116667
046, 06, 40.116667, -124.116667
046, 07, 40.116667, -124.150000
046, 08, 40.116667, -124.183333
046, 09, 40.150000, -124.183333
046, 10, 40.150000, -124.216667
046, 11, 40.183333, -124.216667
046, 12, 40.183333, -124.250000
046, 13, 40.183333, -124.283333
046, 14, 40.120853, -124.366667
046, 15, 40.102033, -124.333333
046, 16, 40.100000, -124.327864
046, 17, 40.086026, -124.300000
046, 18, 40.066667, -124.280618
046, 19, 40.054249, -124.266667
046, 20, 40.035385, -124.233333
046, 21, 40.033333, -124.227798
046, 22, 40.003294, -124.200000
046, 23, 40.000000, -124.198698
046, 24, 39.966667, -124.180476
046, 25, 39.954343, -124.166667
046, 26, 39.935413, -124.133333
046, 27, 39.933333, -124.127698
046, 28, 40.016667, -124.050000
047, 01, 40.183333, -124.283333
047, 02, 40.216667, -124.283333
047, 03, 40.216667, -124.316667
047, 04, 40.250000, -124.316667
047, 05, 40.250000, -124.350000
047, 06, 40.283333, -124.350000
047, 07, 40.316667, -124.350000
047, 08, 40.350000, -124.350000
047, 09, 40.383333, -124.350000
047, 10, 40.383333, -124.383333
047, 11, 40.416667, -124.383333
047, 12, 40.352311, -124.500000
047, 13, 40.333333, -124.481000
047, 14, 40.302019, -124.466667
047, 15, 40.300000, -124.465878
047, 16, 40.266667, -124.465821
047, 17, 40.233333, -124.465763
047, 18, 40.200000, -124.447475
047, 19, 40.185884, -124.433333
047, 20, 40.166667, -124.414094
047, 21, 40.152598, -124.400000
047, 22, 40.133333, -124.380713
047, 23, 40.120853, -124.366667
047, 24, 40.183333, -124.283333
048, 01, 40.416667, -124.383333
048, 02, 40.416667, -124.416667
048, 03, 40.450000, -124.416667
048, 04, 40.450000, -124.383333
048, 05, 40.483333, -124.383333
048, 06, 40.516667, -124.383333
048, 07, 40.550000, -124.383333
048, 08, 40.550000, -124.350000
048, 09, 40.583333, -124.350000
048, 10, 40.616667, -124.350000
048, 11, 40.666667, -124.448078
048, 12, 40.633333, -124.466430
048, 13, 40.632713, -124.466667
048, 14, 40.600000, -124.481314
048, 15, 40.566667, -124.499646
048, 16, 40.533333, -124.499617
048, 17, 40.532334, -124.500000
048, 18, 40.500000, -124.514502
048, 19, 40.466667, -124.532805
048, 20, 40.433333, -124.532776
048, 21, 40.400000, -124.532718
048, 22, 40.366667, -124.514381
048, 23, 40.352311, -124.500000
048, 24, 40.416667, -124.383333
049, 01, 40.616667, -124.350000
049, 02, 40.616667, -124.316667
049, 03, 40.650000, -124.316667
049, 04, 40.650000, -124.283333
049, 05, 40.683333, -124.283333
049, 06, 40.716667, -124.283333
049, 07, 40.716667, -124.250000
049, 08, 40.750000, -124.250000
049, 09, 40.783333, -124.250000
049, 10, 40.783333, -124.216667
049, 11, 40.816667, -124.216667
049, 12, 40.816667, -124.183333
049, 13, 40.850000, -124.183333
049, 14, 40.900000, -124.281756
049, 15, 40.881734, -124.300000
049, 16, 40.866667, -124.315039
049, 17, 40.848351, -124.333333
049, 18, 40.833333, -124.348323
049, 19, 40.800120, -124.366667
049, 20, 40.800000, -124.366723
049, 21, 40.766667, -124.381558
049, 22, 40.733333, -124.399939
049, 23, 40.733173, -124.400000
049, 24, 40.700000, -124.414794
049, 25, 40.681439, -124.433333
049, 26, 40.666667, -124.448078
049, 27, 40.616667, -124.350000
050, 01, 40.850000, -124.183333
050, 02, 40.850000, -124.150000
050, 03, 40.883333, -124.150000
050, 04, 40.916667, -124.150000
050, 05, 40.950000, -124.150000
050, 06, 40.950000, -124.116667
050, 07, 40.983333, -124.116667
050, 08, 41.016667, -124.116667
050, 09, 41.050000, -124.116667
050, 10, 41.050000, -124.150000
050, 11, 41.083333, -124.150000
050, 12, 41.116667, -124.150000
050, 13, 41.150000, -124.150000
050, 14, 41.133333, -124.267341
050, 15, 41.100000, -124.267282
050, 16, 41.066667, -124.267222
050, 17, 41.033333, -124.267163
050, 18, 41.032278, -124.266667
050, 19, 41.000000, -124.248646
050, 20, 40.967417, -124.266667
050, 21, 40.966667, -124.267016
050, 22, 40.933333, -124.266986
050, 23, 40.900000, -124.281756
050, 24, 40.850000, -124.183333
051, 01, 41.150000, -124.150000
051, 02, 41.183333, -124.150000
051, 03, 41.183333, -124.116667
051, 04, 41.216667, -124.116667
051, 05, 41.250000, -124.116667
051, 06, 41.250000, -124.083333
051, 07, 41.283333, -124.083333
051, 08, 41.316667, -124.083333
051, 09, 41.350000, -124.083333
051, 10, 41.383333, -124.083333
051, 11, 41.400000, -124.201123
051, 12, 41.366667, -124.201093
051, 13, 41.333333, -124.201033
051, 14, 41.300000, -124.215689
051, 15, 41.268538, -124.233333
051, 16, 41.266667, -124.234216
051, 17, 41.233333, -124.248921
051, 18, 41.201621, -124.266667
051, 19, 41.200000, -124.267430
051, 20, 41.166667, -124.267401
051, 21, 41.133333, -124.267341
051, 22, 41.150000, -124.150000
052, 01, 41.383333, -124.083333
052, 02, 41.383333, -124.050000
052, 03, 41.416667, -124.050000
052, 04, 41.450000, -124.050000
052, 05, 41.450000, -124.083333
052, 06, 41.483333, -124.083333
052, 07, 41.516667, -124.083333
052, 08, 41.550000, -124.083333
052, 09, 41.583333, -124.083333
052, 10, 41.583333, -124.116667
052, 11, 41.616667, -124.116667
052, 12, 41.650000, -124.116667
052, 13, 41.650000, -124.150000
052, 14, 41.630039, -124.266667
052, 15, 41.600000, -124.249558
052, 16, 41.566667, -124.234789
052, 17, 41.563621, -124.233333
052, 18, 41.533333, -124.216122
052, 19, 41.500000, -124.201334
052, 20, 41.466667, -124.201274
052, 21, 41.433333, -124.201213
052, 22, 41.400000, -124.201123
052, 23, 41.383333, -124.083333
053, 01, 41.650000, -124.150000
053, 02, 41.683333, -124.150000
053, 03, 41.716667, -124.150000
053, 04, 41.750000, -124.150000
053, 05, 41.750000, -124.183333
053, 06, 41.750000, -124.216667
053, 07, 41.750000, -124.250000
053, 08, 41.783333, -124.250000
053, 09, 41.816667, -124.250000
053, 10, 41.816667, -124.216667
053, 11, 41.850000, -124.216667
053, 12, 41.866667, -124.349895
053, 13, 41.837323, -124.366667
053, 14, 41.833333, -124.368581
053, 15, 41.800000, -124.368550
053, 16, 41.766667, -124.368488
053, 17, 41.733333, -124.368427
053, 18, 41.729667, -124.366667
053, 19, 41.700000, -124.349713
053, 20, 41.686048, -124.333333
053, 21, 41.668261, -124.300000
053, 22, 41.666667, -124.293462
053, 23, 41.633333, -124.268244
053, 24, 41.630039, -124.266667
053, 25, 41.650000, -124.150000
054, 01, 41.850000, -124.216667
054, 02, 41.883333, -124.216667
054, 03, 41.916667, -124.216667
054, 04, 41.950000, -124.216667
054, 05, 41.983333, -124.216667
054, 06, 42.016667, -124.216667
054, 07, 42.016667, -124.250000
054, 08, 42.050000, -124.250000
054, 09, 42.050000, -124.283333
054, 10, 42.050000, -124.316667
054, 11, 42.083333, -124.316667
054, 12, 42.083333, -124.350000
054, 13, 42.061762, -124.466667
054, 14, 42.033333, -124.450236
054, 15, 42.016463, -124.433333
054, 16, 42.000000, -124.416850
054, 17, 41.985766, -124.400000
054, 18, 41.968177, -124.366667
054, 19, 41.966667, -124.362909
054, 20, 41.933333, -124.335463
054, 21, 41.900000, -124.335401
054, 22, 41.866667, -124.349895
054, 23, 41.850000, -124.216667
055, 01, 42.083333, -124.350000
055, 02, 42.116667, -124.350000
055, 03, 42.150000, -124.350000
055, 04, 42.183333, -124.350000
055, 05, 42.183333, -124.383333
055, 06, 42.216667, -124.383333
055, 07, 42.250000, -124.383333
055, 08, 42.250000, -124.416667
055, 09, 42.283333, -124.416667
055, 10, 42.316667, -124.416667
055, 11, 42.350000, -124.416667
055, 12, 42.333333, -124.536214
055, 13, 42.300000, -124.536151
055, 14, 42.266667, -124.536088
055, 15, 42.233333, -124.536025
055, 16, 42.227811, -124.533333
055, 17, 42.200000, -124.517168
055, 18, 42.166667, -124.502566
055, 19, 42.161391, -124.500000
055, 20, 42.133333, -124.483728
055, 21, 42.100000, -124.469107
055, 22, 42.066667, -124.469045
055, 23, 42.061762, -124.466667
055, 24, 42.083333, -124.350000
056, 01, 42.350000, -124.416667
056, 02, 42.383333, -124.416667
056, 03, 42.416667, -124.416667
056, 04, 42.416667, -124.450000
056, 05, 42.450000, -124.450000
056, 06, 42.450000, -124.416667
056, 07, 42.483333, -124.416667
056, 08, 42.516667, -124.416667
056, 09, 42.550000, -124.416667
056, 10, 42.583333, -124.416667
056, 11, 42.616667, -124.416667
056, 12, 42.600000, -124.536722
056, 13, 42.566667, -124.536659
056, 14, 42.533333, -124.536595
056, 15, 42.500000, -124.550904
056, 16, 42.473012, -124.566667
056, 17, 42.466667, -124.569769
056, 18, 42.433333, -124.569737
056, 19, 42.400000, -124.569674
056, 20, 42.393860, -124.566667
056, 21, 42.366667, -124.550769
056, 22, 42.333333, -124.536214
056, 23, 42.350000, -124.416667
057, 01, 42.616667, -124.416667
057, 02, 42.650000, -124.416667
057, 03, 42.683333, -124.416667
057, 04, 42.683333, -124.450000
057, 05, 42.716667, -124.450000
057, 06, 42.716667, -124.483333
057, 07, 42.750000, -124.483333
057, 08, 42.750000, -124.516667
057, 09, 42.783333, -124.516667
057, 10, 42.816667, -124.516667
057, 11, 42.816667, -124.550000
057, 12, 42.850000, -124.550000
057, 13, 42.833333, -124.670507
057, 14, 42.800000, -124.670442
057, 15, 42.792383, -124.666667
057, 16, 42.766667, -124.651422
057, 17, 42.733333, -124.636980
057, 18, 42.725962, -124.633333
057, 19, 42.700000, -124.617979
057, 20, 42.682056, -124.600000
057, 21, 42.666667, -124.584591
057, 22, 42.648778, -124.566667
057, 23, 42.633333, -124.551203
057, 24, 42.600000, -124.536722
057, 25, 42.616667, -124.416667
058, 01, 42.850000, -124.550000
058, 02, 42.883333, -124.550000
058, 03, 42.883333, -124.516667
058, 04, 42.916667, -124.516667
058, 05, 42.916667, -124.483333
058, 06, 42.950000, -124.483333
058, 07, 42.983333, -124.483333
058, 08, 42.983333, -124.450000
058, 09, 43.016667, -124.450000
058, 10, 43.050000, -124.450000
058, 11, 43.083333, -124.450000
058, 12, 43.108688, -124.566667
058, 13, 43.100000, -124.570996
058, 14, 43.066667, -124.570963
058, 15, 43.033333, -124.585115
058, 16, 43.008319, -124.600000
058, 17, 43.000000, -124.604133
058, 18, 42.966667, -124.618337
058, 19, 42.951652, -124.633333
058, 20, 42.933333, -124.651615
058, 21, 42.907950, -124.666667
058, 22, 42.900000, -124.670604
058, 23, 42.866667, -124.670572
058, 24, 42.833333, -124.670507
058, 25, 42.850000, -124.550000
059, 01, 43.083333, -124.450000
059, 02, 43.083333, -124.416667
059, 03, 43.116667, -124.416667
059, 04, 43.150000, -124.416667
059, 05, 43.183333, -124.416667
059, 06, 43.183333, -124.383333
059, 07, 43.216667, -124.383333
059, 08, 43.250000, -124.383333
059, 09, 43.283333, -124.383333
059, 10, 43.316667, -124.383333
059, 11, 43.350000, -124.383333
059, 12, 43.376337, -124.500000
059, 13, 43.366667, -124.504858
059, 14, 43.333333, -124.504825
059, 15, 43.300000, -124.504759
059, 16, 43.266667, -124.504692
059, 17, 43.233333, -124.518785
059, 18, 43.209057, -124.533333
059, 19, 43.200000, -124.537860
059, 20, 43.166667, -124.537827
059, 21, 43.133333, -124.551950
059, 22, 43.108688, -124.566667
059, 23, 43.083333, -124.450000
060, 01, 43.350000, -124.383333
060, 02, 43.350000, -124.350000
060, 03, 43.350000, -124.316667
060, 04, 43.383333, -124.316667
060, 05, 43.416667, -124.316667
060, 06, 43.416667, -124.283333
060, 07, 43.450000, -124.283333
060, 08, 43.483333, -124.283333
060, 09, 43.483333, -124.250000
060, 10, 43.516667, -124.250000
060, 11, 43.550000, -124.250000
060, 12, 43.550000, -124.216667
060, 13, 43.600000, -124.352744
060, 14, 43.577071, -124.366667
060, 15, 43.566667, -124.371927
060, 16, 43.533333, -124.385963
060, 17, 43.510160, -124.400000
060, 18, 43.500000, -124.405126
060, 19, 43.466667, -124.419182
060, 20, 43.443248, -124.433333
060, 21, 43.433333, -124.440482
060, 22, 43.415509, -124.466667
060, 23, 43.400000, -124.485735
060, 24, 43.376337, -124.500000
060, 25, 43.350000, -124.383333
061, 01, 43.550000, -124.216667
061, 02, 43.583333, -124.216667
061, 03, 43.616667, -124.216667
061, 04, 43.650000, -124.216667
061, 05, 43.683333, -124.216667
061, 06, 43.683333, -124.183333
061, 07, 43.716667, -124.183333
061, 08, 43.750000, -124.183333
061, 09, 43.783333, -124.183333
061, 10, 43.816667, -124.183333
061, 11, 43.816667, -124.150000
061, 12, 43.866667, -124.286542
061, 13, 43.844715, -124.300000
061, 14, 43.833333, -124.305802
061, 15, 43.800000, -124.305768
061, 16, 43.766667, -124.305700
061, 17, 43.733333, -124.319642
061, 18, 43.710893, -124.333333
061, 19, 43.700000, -124.338863
061, 20, 43.666667, -124.338829
061, 21, 43.633333, -124.338762
061, 22, 43.600000, -124.352744
061, 23, 43.550000, -124.216667
062, 01, 43.816667, -124.150000
062, 02, 43.850000, -124.150000
062, 03, 43.883333, -124.150000
062, 04, 43.916667, -124.150000
062, 05, 43.950000, -124.150000
062, 06, 43.983333, -124.150000
062, 07, 44.000000, -124.272811
062, 08, 43.966667, -124.272777
062, 09, 43.933333, -124.272708
062, 10, 43.900000, -124.272639
062, 11, 43.866667, -124.286542
062, 12, 43.816667, -124.150000
063, 01, 34.050000, -120.450000
063, 02, 34.050000, -120.416667
063, 03, 34.050000, -120.383333
063, 04, 34.083333, -120.383333
063, 05, 34.083333, -120.350000
063, 06, 34.050000, -120.350000
063, 07, 34.050000, -120.316667
063, 08, 34.016667, -120.316667
063, 09, 34.016667, -120.283333
063, 10, 34.106815, -120.233333
063, 11, 34.133333, -120.259826
063, 12, 34.140179, -120.266667
063, 13, 34.162971, -120.300000
063, 14, 34.166667, -120.312118
063, 15, 34.172180, -120.333333
063, 16, 34.172180, -120.366667
063, 17, 34.172180, -120.400000
063, 18, 34.166667, -120.421215
063, 19, 34.162971, -120.433333
063, 20, 34.141007, -120.466667
063, 21, 34.133333, -120.487863
063, 22, 34.129629, -120.500000
063, 23, 34.106815, -120.533333
063, 24, 34.100000, -120.539973
063, 25, 34.066667, -120.556623
063, 26, 34.033333, -120.556602
063, 27, 34.050000, -120.450000
064, 01, 34.016667, -120.283333
064, 02, 34.016667, -120.250000
064, 03, 34.016667, -120.216667
064, 04, 34.016667, -120.183333
064, 05, 34.016667, -120.150000
064, 06, 34.016667, -120.116667
064, 07, 34.016667, -120.083333
064, 08, 34.016667, -120.050000
064, 09, 33.983333, -120.050000
064, 10, 33.983333, -120.016667
064, 11, 33.983333, -119.983333
064, 12, 33.983333, -119.933333
064, 13, 34.105511, -120.033333
064, 14, 34.105511, -120.066667
064, 15, 34.105511, -120.100000
064, 16, 34.105511, -120.133333
064, 17, 34.105511, -120.166667
064, 18, 34.105511, -120.200000
064, 19, 34.106815, -120.233333
064, 20, 34.016667, -120.283333
065, 01, 33.983333, -119.933333
065, 02, 33.983333, -119.883333
065, 03, 34.016667, -119.883333
065, 04, 34.050000, -119.883333
065, 05, 34.050000, -119.916667
065, 06, 34.083333, -119.916667
065, 07, 34.083333, -119.916667
065, 08, 34.083333, -119.883333
065, 09, 34.083333, -119.850000
065, 10, 34.050000, -119.850000
065, 11, 34.050000, -119.816667
065, 12, 34.050000, -119.783333
065, 13, 34.050000, -119.750000
065, 14, 34.050000, -119.716667
065, 15, 34.050000, -119.683333
065, 16, 34.016667, -119.683333
065, 17, 34.016667, -119.650000
065, 18, 34.016667, -119.616667
065, 19, 34.050000, -119.616667
065, 20, 34.050000, -119.583333
065, 21, 34.050000, -119.550000
065, 22, 34.050000, -119.516667
065, 23, 34.016667, -119.516667
065, 24, 34.016667, -119.466667
065, 25, 34.106815, -119.433333
065, 26, 34.129629, -119.466667
065, 27, 34.133333, -119.478804
065, 28, 34.138846, -119.500000
065, 29, 34.138846, -119.533333
065, 30, 34.138846, -119.566667
065, 31, 34.138846, -119.600000
065, 32, 34.138846, -119.633333
065, 33, 34.138846, -119.666667
065, 34, 34.138846, -119.700000
065, 35, 34.138846, -119.733333
065, 36, 34.141007, -119.766667
065, 37, 34.162971, -119.800000
065, 38, 34.166667, -119.812118
065, 39, 34.172180, -119.833333
065, 40, 34.172180, -119.866667
065, 41, 34.172180, -119.900000
065, 42, 34.172180, -119.933333
065, 43, 34.166667, -119.954549
065, 44, 34.162971, -119.966667
065, 45, 34.140179, -120.000000
065, 46, 34.133333, -120.006674
065, 47, 34.105511, -120.033333
065, 48, 33.983333, -119.933333
066, 01, 34.016667, -119.466667
066, 02, 34.016667, -119.416667
066, 03, 34.016667, -119.383333
066, 04, 33.983333, -119.383333
066, 05, 34.000000, -119.276774
066, 06, 34.033333, -119.276753
066, 07, 34.066667, -119.293394
066, 08, 34.073451, -119.300000
066, 09, 34.096287, -119.333333
066, 10, 34.100000, -119.345490
066, 11, 34.105511, -119.366667
066, 12, 34.105511, -119.400000
066, 13, 34.106815, -119.433333
066, 14, 34.016667, -119.466667
067, 01, 33.983333, -119.383333
067, 02, 33.983333, -119.416667
067, 03, 34.016667, -119.416667
067, 04, 34.016667, -119.466667
067, 05, 33.903743, -119.466667
067, 06, 33.900000, -119.454444
